<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,26/10/18,20:26,109600.0000000,109700.0000000,109600.0000000,109650.0000000,537
SPFB.RTS-12.18,1,26/10/18,20:27,109640.0000000,109720.0000000,109640.0000000,109680.0000000,194
SPFB.RTS-12.18,1,26/10/18,20:28,109690.0000000,109720.0000000,109630.0000000,109700.0000000,238
SPFB.RTS-12.18,1,26/10/18,20:29,109700.0000000,109700.0000000,109570.0000000,109600.0000000,348
SPFB.RTS-12.18,1,26/10/18,20:30,109600.0000000,109620.0000000,109550.0000000,109580.0000000,328
SPFB.RTS-12.18,1,26/10/18,20:31,109570.0000000,109580.0000000,109510.0000000,109530.0000000,626
SPFB.RTS-12.18,1,26/10/18,20:32,109540.0000000,109560.0000000,109510.0000000,109540.0000000,146
SPFB.RTS-12.18,1,26/10/18,20:33,109540.0000000,109570.0000000,109490.0000000,109500.0000000,396
SPFB.RTS-12.18,1,26/10/18,20:34,109510.0000000,109510.0000000,109390.0000000,109420.0000000,1752
SPFB.RTS-12.18,1,26/10/18,20:35,109400.0000000,109470.0000000,109390.0000000,109450.0000000,404
SPFB.RTS-12.18,1,26/10/18,20:36,109440.0000000,109530.0000000,109420.0000000,109530.0000000,275
SPFB.RTS-12.18,1,26/10/18,20:37,109520.0000000,109560.0000000,109480.0000000,109540.0000000,301
SPFB.RTS-12.18,1,26/10/18,20:38,109550.0000000,109550.0000000,109470.0000000,109490.0000000,273
SPFB.RTS-12.18,1,26/10/18,20:39,109490.0000000,109540.0000000,109460.0000000,109460.0000000,197
SPFB.RTS-12.18,1,26/10/18,20:40,109470.0000000,109480.0000000,109390.0000000,109450.0000000,358
SPFB.RTS-12.18,1,26/10/18,20:41,109440.0000000,109520.0000000,109350.0000000,109510.0000000,952
SPFB.RTS-12.18,1,26/10/18,20:42,109510.0000000,109570.0000000,109470.0000000,109540.0000000,265
SPFB.RTS-12.18,1,26/10/18,20:43,109560.0000000,109560.0000000,109520.0000000,109550.0000000,136
SPFB.RTS-12.18,1,26/10/18,20:44,109550.0000000,109650.0000000,109550.0000000,109610.0000000,569
SPFB.RTS-12.18,1,26/10/18,20:45,109590.0000000,109660.0000000,109590.0000000,109620.0000000,182
SPFB.RTS-12.18,1,26/10/18,20:46,109630.0000000,109640.0000000,109500.0000000,109510.0000000,385
SPFB.RTS-12.18,1,26/10/18,20:47,109510.0000000,109530.0000000,109480.0000000,109510.0000000,268
SPFB.RTS-12.18,1,26/10/18,20:48,109500.0000000,109620.0000000,109490.0000000,109560.0000000,243
SPFB.RTS-12.18,1,26/10/18,20:49,109580.0000000,109610.0000000,109510.0000000,109610.0000000,174
SPFB.RTS-12.18,1,26/10/18,20:50,109620.0000000,109720.0000000,109610.0000000,109700.0000000,872
SPFB.RTS-12.18,1,26/10/18,20:51,109680.0000000,109750.0000000,109650.0000000,109660.0000000,536
SPFB.RTS-12.18,1,26/10/18,20:52,109650.0000000,109700.0000000,109640.0000000,109680.0000000,257
SPFB.RTS-12.18,1,26/10/18,20:53,109690.0000000,109700.0000000,109640.0000000,109690.0000000,250
SPFB.RTS-12.18,1,26/10/18,20:54,109700.0000000,109700.0000000,109630.0000000,109680.0000000,82
SPFB.RTS-12.18,1,26/10/18,20:55,109650.0000000,109750.0000000,109640.0000000,109730.0000000,253
SPFB.RTS-12.18,1,26/10/18,20:56,109740.0000000,109780.0000000,109690.0000000,109720.0000000,273
SPFB.RTS-12.18,1,26/10/18,20:57,109740.0000000,109790.0000000,109730.0000000,109770.0000000,113
SPFB.RTS-12.18,1,26/10/18,20:58,109760.0000000,109760.0000000,109660.0000000,109660.0000000,294
SPFB.RTS-12.18,1,26/10/18,20:59,109670.0000000,109710.0000000,109650.0000000,109700.0000000,82
SPFB.RTS-12.18,1,26/10/18,21:00,109680.0000000,109740.0000000,109670.0000000,109670.0000000,108
SPFB.RTS-12.18,1,26/10/18,21:01,109670.0000000,109760.0000000,109660.0000000,109720.0000000,190
SPFB.RTS-12.18,1,26/10/18,21:02,109740.0000000,109750.0000000,109570.0000000,109590.0000000,353
SPFB.RTS-12.18,1,26/10/18,21:03,109590.0000000,109590.0000000,109470.0000000,109500.0000000,625
SPFB.RTS-12.18,1,26/10/18,21:04,109490.0000000,109510.0000000,109420.0000000,109490.0000000,466
SPFB.RTS-12.18,1,26/10/18,21:05,109510.0000000,109520.0000000,109430.0000000,109500.0000000,237
SPFB.RTS-12.18,1,26/10/18,21:06,109500.0000000,109510.0000000,109430.0000000,109430.0000000,228
SPFB.RTS-12.18,1,26/10/18,21:07,109430.0000000,109520.0000000,109430.0000000,109510.0000000,412
SPFB.RTS-12.18,1,26/10/18,21:08,109510.0000000,109550.0000000,109480.0000000,109480.0000000,740
SPFB.RTS-12.18,1,26/10/18,21:09,109470.0000000,109480.0000000,109400.0000000,109440.0000000,550
SPFB.RTS-12.18,1,26/10/18,21:10,109450.0000000,109510.0000000,109440.0000000,109480.0000000,203
SPFB.RTS-12.18,1,26/10/18,21:11,109500.0000000,109560.0000000,109500.0000000,109550.0000000,151
SPFB.RTS-12.18,1,26/10/18,21:12,109550.0000000,109580.0000000,109500.0000000,109500.0000000,219
SPFB.RTS-12.18,1,26/10/18,21:13,109490.0000000,109570.0000000,109490.0000000,109490.0000000,86
SPFB.RTS-12.18,1,26/10/18,21:14,109490.0000000,109530.0000000,109400.0000000,109430.0000000,437
SPFB.RTS-12.18,1,26/10/18,21:15,109430.0000000,109520.0000000,109420.0000000,109470.0000000,168
SPFB.RTS-12.18,1,26/10/18,21:16,109470.0000000,109550.0000000,109440.0000000,109460.0000000,234
SPFB.RTS-12.18,1,26/10/18,21:17,109450.0000000,109510.0000000,109450.0000000,109490.0000000,95
SPFB.RTS-12.18,1,26/10/18,21:18,109490.0000000,109530.0000000,109380.0000000,109420.0000000,558
SPFB.RTS-12.18,1,26/10/18,21:19,109440.0000000,109460.0000000,109420.0000000,109440.0000000,456
SPFB.RTS-12.18,1,26/10/18,21:20,109430.0000000,109450.0000000,109410.0000000,109450.0000000,144
SPFB.RTS-12.18,1,26/10/18,21:21,109440.0000000,109480.0000000,109400.0000000,109450.0000000,339
SPFB.RTS-12.18,1,26/10/18,21:22,109450.0000000,109470.0000000,109400.0000000,109440.0000000,206
SPFB.RTS-12.18,1,26/10/18,21:23,109460.0000000,109480.0000000,109380.0000000,109380.0000000,265
SPFB.RTS-12.18,1,26/10/18,21:24,109390.0000000,109450.0000000,109380.0000000,109440.0000000,161
SPFB.RTS-12.18,1,26/10/18,21:25,109450.0000000,109610.0000000,109450.0000000,109610.0000000,874
SPFB.RTS-12.18,1,26/10/18,21:26,109590.0000000,109690.0000000,109550.0000000,109550.0000000,412
SPFB.RTS-12.18,1,26/10/18,21:27,109550.0000000,109630.0000000,109550.0000000,109610.0000000,327
SPFB.RTS-12.18,1,26/10/18,21:28,109600.0000000,109730.0000000,109600.0000000,109700.0000000,724
SPFB.RTS-12.18,1,26/10/18,21:29,109690.0000000,109700.0000000,109640.0000000,109640.0000000,223
SPFB.RTS-12.18,1,26/10/18,21:30,109640.0000000,109670.0000000,109590.0000000,109650.0000000,287
SPFB.RTS-12.18,1,26/10/18,21:31,109640.0000000,109660.0000000,109580.0000000,109640.0000000,185
SPFB.RTS-12.18,1,26/10/18,21:32,109660.0000000,109820.0000000,109660.0000000,109820.0000000,579
SPFB.RTS-12.18,1,26/10/18,21:33,109810.0000000,109880.0000000,109790.0000000,109800.0000000,657
SPFB.RTS-12.18,1,26/10/18,21:34,109800.0000000,109810.0000000,109760.0000000,109790.0000000,316
SPFB.RTS-12.18,1,26/10/18,21:35,109780.0000000,109800.0000000,109730.0000000,109770.0000000,147
SPFB.RTS-12.18,1,26/10/18,21:36,109770.0000000,109820.0000000,109770.0000000,109800.0000000,174
SPFB.RTS-12.18,1,26/10/18,21:37,109810.0000000,109890.0000000,109790.0000000,109820.0000000,356
SPFB.RTS-12.18,1,26/10/18,21:38,109830.0000000,109920.0000000,109830.0000000,109890.0000000,524
SPFB.RTS-12.18,1,26/10/18,21:39,109890.0000000,109940.0000000,109890.0000000,109900.0000000,267
SPFB.RTS-12.18,1,26/10/18,21:40,109920.0000000,109920.0000000,109810.0000000,109850.0000000,251
SPFB.RTS-12.18,1,26/10/18,21:41,109860.0000000,109890.0000000,109850.0000000,109850.0000000,144
SPFB.RTS-12.18,1,26/10/18,21:42,109850.0000000,109880.0000000,109770.0000000,109850.0000000,508
SPFB.RTS-12.18,1,26/10/18,21:43,109850.0000000,109850.0000000,109760.0000000,109780.0000000,156
SPFB.RTS-12.18,1,26/10/18,21:44,109770.0000000,109800.0000000,109730.0000000,109770.0000000,224
SPFB.RTS-12.18,1,26/10/18,21:45,109770.0000000,109790.0000000,109730.0000000,109770.0000000,168
SPFB.RTS-12.18,1,26/10/18,21:46,109780.0000000,109850.0000000,109780.0000000,109780.0000000,155
SPFB.RTS-12.18,1,26/10/18,21:47,109770.0000000,109840.0000000,109770.0000000,109830.0000000,113
SPFB.RTS-12.18,1,26/10/18,21:48,109830.0000000,109840.0000000,109680.0000000,109690.0000000,325
SPFB.RTS-12.18,1,26/10/18,21:49,109710.0000000,109740.0000000,109600.0000000,109650.0000000,378
SPFB.RTS-12.18,1,26/10/18,21:50,109650.0000000,109710.0000000,109650.0000000,109670.0000000,219
SPFB.RTS-12.18,1,26/10/18,21:51,109670.0000000,109750.0000000,109650.0000000,109730.0000000,186
SPFB.RTS-12.18,1,26/10/18,21:52,109740.0000000,109770.0000000,109720.0000000,109750.0000000,154
SPFB.RTS-12.18,1,26/10/18,21:53,109750.0000000,109760.0000000,109690.0000000,109720.0000000,103
SPFB.RTS-12.18,1,26/10/18,21:54,109700.0000000,109710.0000000,109660.0000000,109660.0000000,109
SPFB.RTS-12.18,1,26/10/18,21:55,109660.0000000,109730.0000000,109650.0000000,109680.0000000,76
SPFB.RTS-12.18,1,26/10/18,21:56,109650.0000000,109660.0000000,109590.0000000,109590.0000000,242
SPFB.RTS-12.18,1,26/10/18,21:57,109590.0000000,109620.0000000,109550.0000000,109580.0000000,239
SPFB.RTS-12.18,1,26/10/18,21:58,109570.0000000,109640.0000000,109550.0000000,109620.0000000,373
SPFB.RTS-12.18,1,26/10/18,21:59,109620.0000000,109620.0000000,109550.0000000,109550.0000000,125
SPFB.RTS-12.18,1,26/10/18,22:00,109550.0000000,109600.0000000,109500.0000000,109590.0000000,663
SPFB.RTS-12.18,1,26/10/18,22:01,109590.0000000,109600.0000000,109480.0000000,109500.0000000,683
SPFB.RTS-12.18,1,26/10/18,22:02,109480.0000000,109520.0000000,109460.0000000,109490.0000000,346
SPFB.RTS-12.18,1,26/10/18,22:03,109480.0000000,109520.0000000,109470.0000000,109480.0000000,342
SPFB.RTS-12.18,1,26/10/18,22:04,109490.0000000,109530.0000000,109450.0000000,109530.0000000,340
SPFB.RTS-12.18,1,26/10/18,22:05,109530.0000000,109580.0000000,109520.0000000,109570.0000000,417
SPFB.RTS-12.18,1,26/10/18,22:06,109570.0000000,109570.0000000,109500.0000000,109510.0000000,146
SPFB.RTS-12.18,1,26/10/18,22:07,109510.0000000,109590.0000000,109510.0000000,109570.0000000,255
SPFB.RTS-12.18,1,26/10/18,22:08,109580.0000000,109640.0000000,109570.0000000,109600.0000000,326
SPFB.RTS-12.18,1,26/10/18,22:09,109610.0000000,109710.0000000,109570.0000000,109620.0000000,421
SPFB.RTS-12.18,1,26/10/18,22:10,109630.0000000,109650.0000000,109540.0000000,109570.0000000,120
SPFB.RTS-12.18,1,26/10/18,22:11,109560.0000000,109620.0000000,109540.0000000,109550.0000000,269
SPFB.RTS-12.18,1,26/10/18,22:12,109540.0000000,109560.0000000,109410.0000000,109420.0000000,600
SPFB.RTS-12.18,1,26/10/18,22:13,109410.0000000,109410.0000000,109300.0000000,109410.0000000,1111
SPFB.RTS-12.18,1,26/10/18,22:14,109390.0000000,109390.0000000,109320.0000000,109330.0000000,289
SPFB.RTS-12.18,1,26/10/18,22:15,109330.0000000,109400.0000000,109330.0000000,109360.0000000,230
SPFB.RTS-12.18,1,26/10/18,22:16,109370.0000000,109420.0000000,109350.0000000,109410.0000000,200
SPFB.RTS-12.18,1,26/10/18,22:17,109410.0000000,109540.0000000,109380.0000000,109480.0000000,594
SPFB.RTS-12.18,1,26/10/18,22:18,109490.0000000,109580.0000000,109450.0000000,109570.0000000,640
SPFB.RTS-12.18,1,26/10/18,22:19,109560.0000000,109670.0000000,109550.0000000,109600.0000000,507
SPFB.RTS-12.18,1,26/10/18,22:20,109590.0000000,109650.0000000,109580.0000000,109620.0000000,212
SPFB.RTS-12.18,1,26/10/18,22:21,109630.0000000,109700.0000000,109610.0000000,109680.0000000,682
SPFB.RTS-12.18,1,26/10/18,22:22,109690.0000000,109710.0000000,109580.0000000,109600.0000000,1057
SPFB.RTS-12.18,1,26/10/18,22:23,109610.0000000,109770.0000000,109610.0000000,109740.0000000,1225
SPFB.RTS-12.18,1,26/10/18,22:24,109750.0000000,109750.0000000,109650.0000000,109650.0000000,355
SPFB.RTS-12.18,1,26/10/18,22:25,109670.0000000,109720.0000000,109630.0000000,109630.0000000,199
SPFB.RTS-12.18,1,26/10/18,22:26,109620.0000000,109660.0000000,109500.0000000,109510.0000000,849
SPFB.RTS-12.18,1,26/10/18,22:27,109520.0000000,109660.0000000,109520.0000000,109630.0000000,758
SPFB.RTS-12.18,1,26/10/18,22:28,109620.0000000,109720.0000000,109600.0000000,109700.0000000,701
SPFB.RTS-12.18,1,26/10/18,22:29,109700.0000000,109720.0000000,109600.0000000,109630.0000000,542
SPFB.RTS-12.18,1,26/10/18,22:30,109620.0000000,109670.0000000,109590.0000000,109590.0000000,228
SPFB.RTS-12.18,1,26/10/18,22:31,109580.0000000,109610.0000000,109540.0000000,109540.0000000,372
SPFB.RTS-12.18,1,26/10/18,22:32,109550.0000000,109570.0000000,109520.0000000,109530.0000000,329
SPFB.RTS-12.18,1,26/10/18,22:33,109530.0000000,109630.0000000,109520.0000000,109600.0000000,874
SPFB.RTS-12.18,1,26/10/18,22:34,109600.0000000,109600.0000000,109560.0000000,109560.0000000,219
SPFB.RTS-12.18,1,26/10/18,22:35,109560.0000000,109620.0000000,109550.0000000,109550.0000000,261
SPFB.RTS-12.18,1,26/10/18,22:36,109590.0000000,109650.0000000,109580.0000000,109640.0000000,379
SPFB.RTS-12.18,1,26/10/18,22:37,109650.0000000,109830.0000000,109650.0000000,109810.0000000,961
SPFB.RTS-12.18,1,26/10/18,22:38,109820.0000000,109880.0000000,109750.0000000,109750.0000000,967
SPFB.RTS-12.18,1,26/10/18,22:39,109760.0000000,109820.0000000,109720.0000000,109750.0000000,388
SPFB.RTS-12.18,1,26/10/18,22:40,109770.0000000,109830.0000000,109760.0000000,109800.0000000,151
SPFB.RTS-12.18,1,26/10/18,22:41,109780.0000000,109800.0000000,109740.0000000,109740.0000000,129
SPFB.RTS-12.18,1,26/10/18,22:42,109760.0000000,109780.0000000,109700.0000000,109740.0000000,186
SPFB.RTS-12.18,1,26/10/18,22:43,109750.0000000,109790.0000000,109600.0000000,109620.0000000,437
SPFB.RTS-12.18,1,26/10/18,22:44,109620.0000000,109670.0000000,109550.0000000,109670.0000000,488
SPFB.RTS-12.18,1,26/10/18,22:45,109670.0000000,109720.0000000,109600.0000000,109620.0000000,293
SPFB.RTS-12.18,1,26/10/18,22:46,109640.0000000,109790.0000000,109640.0000000,109770.0000000,335
SPFB.RTS-12.18,1,26/10/18,22:47,109770.0000000,109840.0000000,109730.0000000,109760.0000000,995
SPFB.RTS-12.18,1,26/10/18,22:48,109760.0000000,109810.0000000,109740.0000000,109770.0000000,441
SPFB.RTS-12.18,1,26/10/18,22:49,109780.0000000,109830.0000000,109760.0000000,109800.0000000,579
SPFB.RTS-12.18,1,26/10/18,22:50,109810.0000000,109900.0000000,109790.0000000,109790.0000000,503
SPFB.RTS-12.18,1,26/10/18,22:51,109810.0000000,109930.0000000,109810.0000000,109870.0000000,944
SPFB.RTS-12.18,1,26/10/18,22:52,109870.0000000,109880.0000000,109790.0000000,109810.0000000,356
SPFB.RTS-12.18,1,26/10/18,22:53,109800.0000000,109810.0000000,109760.0000000,109780.0000000,250
SPFB.RTS-12.18,1,26/10/18,22:54,109760.0000000,109850.0000000,109760.0000000,109810.0000000,332
SPFB.RTS-12.18,1,26/10/18,22:55,109810.0000000,109810.0000000,109740.0000000,109780.0000000,217
SPFB.RTS-12.18,1,26/10/18,22:56,109780.0000000,109780.0000000,109710.0000000,109730.0000000,572
SPFB.RTS-12.18,1,26/10/18,22:57,109720.0000000,109740.0000000,109700.0000000,109710.0000000,406
SPFB.RTS-12.18,1,26/10/18,22:58,109710.0000000,109720.0000000,109680.0000000,109700.0000000,772
SPFB.RTS-12.18,1,26/10/18,22:59,109710.0000000,109710.0000000,109670.0000000,109700.0000000,375
SPFB.RTS-12.18,1,26/10/18,23:00,109710.0000000,109850.0000000,109690.0000000,109810.0000000,865
SPFB.RTS-12.18,1,26/10/18,23:01,109790.0000000,109900.0000000,109790.0000000,109880.0000000,482
SPFB.RTS-12.18,1,26/10/18,23:02,109890.0000000,109910.0000000,109840.0000000,109850.0000000,211
SPFB.RTS-12.18,1,26/10/18,23:03,109850.0000000,109850.0000000,109790.0000000,109840.0000000,252
SPFB.RTS-12.18,1,26/10/18,23:04,109820.0000000,109850.0000000,109820.0000000,109830.0000000,60
SPFB.RTS-12.18,1,26/10/18,23:05,109860.0000000,109880.0000000,109850.0000000,109880.0000000,67
SPFB.RTS-12.18,1,26/10/18,23:06,109880.0000000,109900.0000000,109870.0000000,109870.0000000,97
SPFB.RTS-12.18,1,26/10/18,23:07,109860.0000000,109880.0000000,109850.0000000,109850.0000000,51
SPFB.RTS-12.18,1,26/10/18,23:08,109860.0000000,109860.0000000,109820.0000000,109820.0000000,74
SPFB.RTS-12.18,1,26/10/18,23:09,109830.0000000,109870.0000000,109830.0000000,109850.0000000,100
SPFB.RTS-12.18,1,26/10/18,23:10,109850.0000000,109870.0000000,109850.0000000,109850.0000000,118
SPFB.RTS-12.18,1,26/10/18,23:11,109870.0000000,109890.0000000,109860.0000000,109870.0000000,248
SPFB.RTS-12.18,1,26/10/18,23:12,109870.0000000,109910.0000000,109850.0000000,109880.0000000,219
SPFB.RTS-12.18,1,26/10/18,23:13,109880.0000000,109950.0000000,109880.0000000,109910.0000000,439
SPFB.RTS-12.18,1,26/10/18,23:14,109920.0000000,109950.0000000,109860.0000000,109860.0000000,275
SPFB.RTS-12.18,1,26/10/18,23:15,109860.0000000,109920.0000000,109850.0000000,109850.0000000,375
SPFB.RTS-12.18,1,26/10/18,23:16,109860.0000000,109980.0000000,109840.0000000,109970.0000000,512
SPFB.RTS-12.18,1,26/10/18,23:17,109950.0000000,109960.0000000,109930.0000000,109940.0000000,63
SPFB.RTS-12.18,1,26/10/18,23:18,109930.0000000,109950.0000000,109920.0000000,109950.0000000,96
SPFB.RTS-12.18,1,26/10/18,23:19,109950.0000000,109950.0000000,109940.0000000,109940.0000000,48
SPFB.RTS-12.18,1,26/10/18,23:20,109950.0000000,109950.0000000,109930.0000000,109930.0000000,48
SPFB.RTS-12.18,1,26/10/18,23:21,109940.0000000,109960.0000000,109940.0000000,109960.0000000,84
SPFB.RTS-12.18,1,26/10/18,23:22,109960.0000000,109960.0000000,109940.0000000,109940.0000000,61
SPFB.RTS-12.18,1,26/10/18,23:23,109940.0000000,109950.0000000,109940.0000000,109940.0000000,21
SPFB.RTS-12.18,1,26/10/18,23:24,109940.0000000,109950.0000000,109930.0000000,109930.0000000,14
SPFB.RTS-12.18,1,26/10/18,23:25,109940.0000000,109950.0000000,109930.0000000,109930.0000000,42
SPFB.RTS-12.18,1,26/10/18,23:26,109940.0000000,109940.0000000,109930.0000000,109930.0000000,23
SPFB.RTS-12.18,1,26/10/18,23:27,109930.0000000,109940.0000000,109910.0000000,109910.0000000,82
SPFB.RTS-12.18,1,26/10/18,23:28,109920.0000000,109930.0000000,109900.0000000,109910.0000000,58
SPFB.RTS-12.18,1,26/10/18,23:29,109910.0000000,109910.0000000,109880.0000000,109890.0000000,119
SPFB.RTS-12.18,1,26/10/18,23:30,109890.0000000,109890.0000000,109850.0000000,109850.0000000,136
SPFB.RTS-12.18,1,26/10/18,23:31,109850.0000000,109910.0000000,109830.0000000,109890.0000000,218
SPFB.RTS-12.18,1,26/10/18,23:32,109900.0000000,109900.0000000,109890.0000000,109890.0000000,13
SPFB.RTS-12.18,1,26/10/18,23:33,109900.0000000,109950.0000000,109900.0000000,109940.0000000,324
SPFB.RTS-12.18,1,26/10/18,23:34,109940.0000000,109950.0000000,109920.0000000,109920.0000000,61
SPFB.RTS-12.18,1,26/10/18,23:35,109920.0000000,109940.0000000,109920.0000000,109920.0000000,65
SPFB.RTS-12.18,1,26/10/18,23:36,109930.0000000,109940.0000000,109920.0000000,109920.0000000,49
SPFB.RTS-12.18,1,26/10/18,23:37,109920.0000000,109930.0000000,109910.0000000,109920.0000000,71
SPFB.RTS-12.18,1,26/10/18,23:38,109910.0000000,109920.0000000,109900.0000000,109900.0000000,27
SPFB.RTS-12.18,1,26/10/18,23:39,109910.0000000,109920.0000000,109900.0000000,109910.0000000,58
SPFB.RTS-12.18,1,26/10/18,23:40,109920.0000000,109940.0000000,109920.0000000,109920.0000000,94
SPFB.RTS-12.18,1,26/10/18,23:41,109910.0000000,109910.0000000,109870.0000000,109870.0000000,137
SPFB.RTS-12.18,1,26/10/18,23:42,109870.0000000,109880.0000000,109850.0000000,109860.0000000,184
SPFB.RTS-12.18,1,26/10/18,23:43,109860.0000000,109870.0000000,109840.0000000,109840.0000000,120
SPFB.RTS-12.18,1,26/10/18,23:44,109840.0000000,109860.0000000,109800.0000000,109800.0000000,149
SPFB.RTS-12.18,1,26/10/18,23:45,109800.0000000,109800.0000000,109770.0000000,109780.0000000,219
SPFB.RTS-12.18,1,26/10/18,23:46,109790.0000000,109860.0000000,109790.0000000,109860.0000000,179
SPFB.RTS-12.18,1,26/10/18,23:47,109860.0000000,109870.0000000,109840.0000000,109850.0000000,83
SPFB.RTS-12.18,1,26/10/18,23:48,109860.0000000,109900.0000000,109850.0000000,109870.0000000,139
SPFB.RTS-12.18,1,26/10/18,23:49,109890.0000000,109900.0000000,109860.0000000,109870.0000000,316
SPFB.RTS-12.18,1,26/10/18,23:50,109860.0000000,109940.0000000,109750.0000000,109790.0000000,663
SPFB.RTS-12.18,1,26/11/18,10:01,111280.0000000,111280.0000000,110450.0000000,110550.0000000,9762
SPFB.RTS-12.18,1,26/11/18,10:02,110550.0000000,110560.0000000,110350.0000000,110390.0000000,3625
SPFB.RTS-12.18,1,26/11/18,10:03,110390.0000000,110600.0000000,110370.0000000,110550.0000000,3229
SPFB.RTS-12.18,1,26/11/18,10:04,110560.0000000,110600.0000000,110430.0000000,110550.0000000,2741
SPFB.RTS-12.18,1,26/11/18,10:05,110550.0000000,110570.0000000,110150.0000000,110150.0000000,5312
SPFB.RTS-12.18,1,26/11/18,10:06,110160.0000000,110310.0000000,110130.0000000,110220.0000000,2896
SPFB.RTS-12.18,1,26/11/18,10:07,110240.0000000,110240.0000000,109300.0000000,109690.0000000,14531
SPFB.RTS-12.18,1,26/11/18,10:08,109690.0000000,109700.0000000,109500.0000000,109530.0000000,2145
SPFB.RTS-12.18,1,26/11/18,10:09,109540.0000000,109690.0000000,109540.0000000,109650.0000000,1532
SPFB.RTS-12.18,1,26/11/18,10:10,109640.0000000,109770.0000000,109630.0000000,109690.0000000,1657
SPFB.RTS-12.18,1,26/11/18,10:11,109690.0000000,109730.0000000,109630.0000000,109680.0000000,1463
SPFB.RTS-12.18,1,26/11/18,10:12,109670.0000000,109860.0000000,109660.0000000,109840.0000000,1829
